Name,Phone,Address,Phone2,URL,Email,"Price Level",Class,Price,"Best Price","Average Price",Amenities
"Holiday Inn Express Mentor (Lamalfa Conference Center)",877-859-5095,"5785 Heisley Road, Mentor, OH 44060",877-859-5095,http://www.hiexpress.com/redirect?path=hd&brandCode=ex&hotelCode=mntoh&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-EX_MNTOH&_PMID=99618083,N/A,$$,0.0,"$101 - $271",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Swimming Pool,Wheelchair access"
"BEST WESTERN PLUS Lawnfield Inn & Suites",800-568-8520,"8434 Mentor Avenue, Mentor, OH 44060",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=36124&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$$,3.5,"$88 - $167",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Swimming Pool,Wheelchair access"
"Hampton Inn & Suites Cleveland-Mentor",855-271-3622,"5675 Emerald Court, Mentor, OH 44060",855-271-3622,http://ad.doubleclick.net/clk;258160908;81420553;g?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhamptoninn3.hilton.com%2Fen%2Fhotels%2FOhio%2FCLEMEHX%2Findex.html,N/A,$$,2.5,"$113 - $190",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool,Wheelchair access"
"Holiday Inn Cleveland East - Mentor",877-859-5095,"7701 Reynolds Road SR 306, Mentor, OH 44060",877-859-5095,http://www.ichotelsgroup.com/redirect?path=hd&brandCode=hi&hotelCode=cleme&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-hi_cleme&_PMID=99618083,N/A,$$,3.0,"$105 - $144",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Value Place Cleveland, Ohio (Mentor)",4407218171,"5640 Emerald Court SR-44 & SR-2 (Heisley Rd.), Mentor, OH 44060",4407218171,http://www.valueplace.com/extended-stay-hotels/locations/Ohio/Cleveland-OH-Mentor/,cle44060@valueplace.com,$$$,0.0,"$136 - $270",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Wheelchair access"
"BEST WESTERN Euro Hotel",800-568-8520,"Kerkstraat 56, 5211KH Den Bosch The Netherlands",800-568-8520,http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=92521&iata=00170610&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Netherlands-_-Mobile-_-BusListing,N/A,$$,0.0,"$145 - $168",,,"Bar / Lounge,Business Center with Internet Access,Free Breakfast,Free Parking,Restaurant,Room Service,Wheelchair access"
"Campanile Hertogenbosch","+33 1 73 21 98 00","Goudsbloemvallei 21-25 Maaspoort, 5237MH Den Bosch The Netherlands","+33 1 73 21 98 00",http://webbooking.louvre-hotels.fr/book/switch.aspx?sr=TALHFR2013&target=http://www.campanile.com/fr/hotels/campanile-s-hertogenbosch?utm_source%3dTripAdvisor%26utm_medium%3dBusinessListing%26utm_campaign%3dBusinessListing2013,N/A,$$,3.0,"$91 - $123",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Wheelchair access"
"The Nantucket Hotel & Resort","+1 866-807-6011","77 Easton Street, Nantucket, MA 02554","+1 866-807-6011",http://www.thenantuckethotel.com,reservations@thenantuckethotel.com,$$$$,0.0,"$175 - $3,680",N/A,N/A,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Union Street Inn","+1 508-228-9222","7 Union Street, Nantucket, MA 02554","+1 508-228-9222",http://www.unioninn.com,N/A,$$$$,0.0,$433,N/A,N/A,"Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites"
"76 Main Nantucket","+1 800-626-8825","76 Main Street, Nantucket, MA 02554","+1 800-626-8825",http://www.76main.com,stay@76main.com,$$$,0.0,"$259 - $529",N/A,N/A,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Suites"
"Cliffside Beach Club & Hotel","+1 508-228-0618","46 Jefferson Avenue, Nantucket, MA 02554","+1 508-228-0618",http://www.cliffsidebeach.com,ackbeach@aol.com,$$$$,0.0,"$235 - $430",N/A,N/A,"Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Suites,Swimming Pool,Wheelchair access"
"21 Broad Hotel","+1 508-228-4749","21 Broad St., Nantucket, MA 02554","+1 508-228-4749",http://www.21broadhotel.com/,stay@21broadhotel.com,$$$$,0.0,"$108 - $487",,,"Bar / Lounge,Room Service,Spa,Wheelchair access"
"White Elephant Village | Residences & Inn","(508) 638-2402","19 North Water Street, Nantucket, MA 02554","(508) 638-2402",http://whiteelephanthotelresidences.com,WEHRTrip@niresorts.com,$$$$,0.0,"$383 - $1,173",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access"
"White Elephant","(508) 228-2500","50 Easton Street PO Box 2580, Nantucket, MA 02554","(508) 228-2500",http://www.whiteelephanthotel.com/,WETrip@niresorts.com,$$$$,0.0,"$271 - $1,043",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites"
"The Wauwinet","(508) 228-0145","120 Wauwinet Road P.O. Box 2580, Nantucket, MA 02584","(508) 228-0145",http://www.wauwinet.com/,WAUTrip@niresorts.com,$$$$,4.0,"$251 - $731",,,"Bar / Lounge,Beach,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Wheelchair access,Airport Transportation"
"Jared Coffin House","(508) 228-2400","29 Broad St., Nantucket, MA 02554","(508) 228-2400",http://www.jaredcoffinhouse.com,JCHTrip@niresorts.com,$$$$,3.5,"$150 - $498",,,"Free High Speed Internet ( Wi-Fi ),Restaurant"
"Nantucket Inn","+1 800-321-8484","1 Miller Lane, Nantucket, MA 02554","+1 800-321-8484",http://reservation.worldweb.com/click.html?hotel_id=602&rc_id=5093&url=http://www.nantucketinn.net,info@nantucketinn.net,$$$,4.0,"$199 - $318",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Shuttle Bus service,Swimming Pool,Wheelchair access"
"The Beachside","+1 508-228-2241","30 N Beach Street, Nantucket, MA 02554-2215","+1 508-228-2241",http://www.thebeachside.com/,info@thebeachside.com,$$$,2.5,"$184 - $414",,,"Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Swimming Pool,Wheelchair access"
"Jinling Hotel Nanjing","+86 25 8471 1888","No. 2 Hanzhong Road, Xinjiekou Square, Nanjing, China Xinjiekou Square, Nanjing 210005 China","+86 25 8471 1888",http://www.jinlinghotel.com/English/index.aspx,rsvn@jinlinghotels.com,$$,4.0,"$89 - $145",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Hilton Nanjing","+86 25 8665 8888","No.100 Jiangdong Middle Road, Nanjing 210019 China","+86 25 8665 8888",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidNKGJFHI?http://www3.hilton.com/en/hotels/int/NKGJFHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,nkgjf.hotel@hilton.com,$$,5.0,"$122 - $203",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool"
"InterContinental Nanjing",877-859-5095,"No.1 Zhongyang Road, Gulou District, Nanjing 210005 China",877-859-5095,http://www.intercontinental.com/redirect?path=hd&brandCode=ic&hotelCode=nkgha&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-IC_NKGHA&_PMID=99618083,N/A,$$$,5.0,"$151 - $269",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Restaurant,Room Service,Suites,Swimming Pool"
"The Westin Nanjing","+86 25 8556 8888","201 Zhongyang Road, Nanjing China","+86 25 8556 8888",http://www.starwoodhotels.com/westin/property/overview/index.html?propertyID=3358&language=en_US&localeCode=en_US&EM=TRIPBUSS_BL_3358_WI_EN_AP,N/A,$$,5.0,"$143 - $242",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Holiday Inn Nanjing Aqua City",877-859-5095,"No. 1 Jiankang Road, Qinhuai District, Nanjing 210001 China",877-859-5095,http://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=nkgzr&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-HI_NKGZR&_PMID=99618083,N/A,$$,4.0,"$92 - $142",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Hilton Nanjing Riverside","+86 25 8315 8888","No.1 Huaibin Road, Xiaguan District, Nanjing 210011 China","+86 25 8315 8888",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidNKGNRHI?http://www3.hilton.com/en/hotels/int/NKGNRHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,nanjingriverside.info@hilton.com,$,4.5,"$71 - $119",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Crowne Plaza Nanjing Hotel & Suites",877-859-5095,"No.89 Hanzhong Road, Baixia District, Nanjing 210029 China",877-859-5095,http://www.crowneplaza.com/redirect?path=hd&brandCode=cp&hotelCode=nkgge&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-CP_NKGGE&_PMID=99618083,N/A,$$,4.0,"$83 - $134",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Crowne Plaza Nanjing Jiangning",877-859-5095,"No.9 Jiahu East Road, Jiangning District, Nanjing 211100 China",877-859-5095,http://www.crowneplaza.com/redirect?path=hd&brandCode=cp&hotelCode=nkgnj&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-cp_nkgnj&_PMID=99618083,N/A,$$,0.0,"$96 - $159",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Room Service,Spa,Swimming Pool,Wheelchair access"
"7 Days Inn (Nanjing Fuzimiao)","+86 25 5285 6288","No.536 Taiping South Road, Baixia District, Nanjing 210002 China","+86 25 5285 6288",http://www.7daysinn.com/book/detail/42?sid=2533,N/A,$,0.0,"$29 - $48",N/A,N/A,"Free High Speed Internet ( Wi-Fi ),Free Parking,Room Service"
"7 Days Inn (Nanjing Ruijin Road)","+86 25 8468 5199","No.21 Ruijin Road, Baixia District, Nanjing 210016 China","+86 25 8468 5199",http://www.7daysinn.com/book/detail/97?sid=2533,N/A,$,0.0,"$24 - $34",N/A,N/A,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Suites,Wheelchair access"
"7 Days Inn (Nanjing Daxinggong)",+86-025-84326199/84326188,"No.107 Taiping South Road, Baixia District, Nanjing 210002 China",+86-025-84326199/84326188,http://www.7daysinn.com/book/detail/256?sid=2533,N/A,$,0.0,"$27 - $40",N/A,N/A,
"7 Days Inn Nanjing Sanpailou Hongqiao Center",+86-025-83139177/83139188,"No.283 Zhongshan North Road, Gulou District, Nanjing China",+86-025-83139177/83139188,http://www.7daysinn.com/book/detail/1033?sid=2533,N/A,,0.0,$0,N/A,N/A,
"Holiday Inn Nanjing Qinhuai South Suites",877-859-5095,"No.12 Mozhou East Road, Jiangning District, Nanjing 210005 China",877-859-5095,http://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=nkghi&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-HI_NKGHI&_PMID=99618083,N/A,,0.0,$0,,,
"Hotel Sozo","+33 2 51 82 40 00","16 rue Frederic Cailliaud, 44000 Nantes France","+33 2 51 82 40 00",http://www.sozohotel.fr,contact@sozohotel.fr,$$,4.0,"$159 - $219",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service,Wheelchair access"
"Radisson Blu Hotel, Nantes","+33 2 72 00 10 47","6 place Aristide Briand, 44000 Nantes France","+33 2 72 00 10 47",http://ad.doubleclick.net/clk;276986281;104391796;y,N/A,$$$,4.0,"$146 - $371",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Spa,Suites,Wheelchair access"
L'HOTEL,"+33 2 40 29 30 31","6 rue Henri IV, 44000 Nantes France","+33 2 40 29 30 31",http://www.nanteshotel.com,lhotel@mageos.com,$$,3.0,"$89 - $157",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Room Service"
"Hotel Saint-Yves","+33 2 40 74 48 42","154 avenue du general Buat, 44000 Nantes France","+33 2 40 74 48 42",http://www.hotel-saintyves.fr/,reservation@hotel-saintyves.fr,$,0.0,"$78 - $81",,,"Free High Speed Internet ( Wi-Fi )"
"BEST WESTERN PLUS Hotel De La Regate",800-568-8520,"155 Rue de Gachet, 44300 Nantes France",800-568-8520,http://m.bestwestern.com/mt/http://book.bestwestern.com/bestwestern/productInfo.do?iata=00170540&sob=A235&cm_mmc=TripAdvisor-_-France-_-Mobile-_-BusListing&propertyCode=93683&language=en_US,N/A,$$,3.0,"$83 - $182",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Wheelchair access,Airport Transportation"
"Amiral Hotel","+33 2 40 69 20 21","26 Bis Rue Scribe, 44000 Nantes France","+33 2 40 69 20 21",http://www.hotel-nantes.fr/,amiral@hotel-nantes.fr,$$,2.0,"$72 - $131",,,"Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service,Suites,Wheelchair access"
"Mercure Ile de Nantes","+33 2 40 95 95 95","15 boulevard Alexandre Millerand Beaulieu, 44200 Nantes France","+33 2 40 95 95 95",http://logp3.xiti.com/gopc.url?xts=201912&xtor=adc-5009-[Tripadvisor]-[FR]-[0]-[0]-[0]&url=http://www.accorhotels.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=0555&merchantid=PAR-FR&sourceid=Trip-0555-BusList,h0555@accor.com,$$,4.0,"$78 - $169",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Hotel Westotel Nantes Atlantique","+33 2 51 81 36 36","34 rue de la Vriere, 44240 La Chapelle-sur-Erdre, Nantes France","+33 2 51 81 36 36",http://www.westotel.com,reservation@westotel.com,$$,4.0,"$94 - $136",,,"Bar / Lounge,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Hotel Graslin","+33 2 40 69 72 91","1 rue Piron, 44000 Nantes France","+33 2 40 69 72 91",http://www.hotel-graslin.com,info@hotel-graslin.com,$$,3.0,"$89 - $155",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service"
"Hotel La Perouse","+33 2 40 89 75 00","3 Allee Duquesne, 44000 Nantes France","+33 2 40 89 75 00",http://www.hotel-laperouse.fr,information@hotel-laperouse.fr,$$,3.0,"$89 - $163",,,"Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service,Wheelchair access"
"Quality Suites Nantes Atlantique","0207 061 9600","27 Rue du Chemin Rouge 27 Rue du Chemin Rouge, 44300 Nantes France","0207 061 9600",http://www.choicehotels.fr/en/quality-suites-nantes-atlantique-nantes-hotel-fr369?promo=icfr369tripblaw,N/A,$,3.0,"$51 - $119",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Room Service,Wheelchair access"
"Hotel Del Lago","+886 4 9285 6688","No.101 Zhongshan Road, Yuchi Town, Nantou 55548 Taiwan","+886 4 9285 6688",http://www.dellago.com.tw,rv@dellago.com.tw,$$$,3.5,"$189 - $621",,,"Bar / Lounge,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Suites,Wheelchair access"
"The Crystal Resort Sun Moon Lake","+886 4 9700 8188","No.3 Shuishalian Street, Jihyue Village, Yuchi Town, Nantou Taiwan","+886 4 9700 8188",http://www.thecrystal.com.tw,service@thecrystal.com.tw,$$,5.0,"$99 - $306",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service"
"Sun Moon Lake Apollo Resort Hotel","+886 4 9285 5381#8","No.3 Minsheng Road, Yuchih, Nantou Taiwan","+886 4 9285 5381#8",http://www.apollo-resort-hotel.com.tw/index.html,apollo.hotel@msa.hinet.net,$$,0.0,"$80 - $151",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Suites,Wheelchair access"
"The Inn on Long Lake","+1 800-565-1144","4700 North Island Highway, Nanaimo, British Columbia V9T 1W6 Canada","+1 800-565-1144",http://www.innonlonglake.com,reservations@innonlonglake.com,$$,2.0,"$139 - $184",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Wheelchair access"
"Buccaneer Inn","+1 877-282-6337","1577 Stewart Avenue, Nanaimo, British Columbia V9S 4E3 Canada","+1 877-282-6337",http://www.buccaneerinn.com,sleepwell@buccaneerinn.com,$$,2.0,"$101 - $128",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Suites"
"Best Western Northgate Inn",800-568-8520,"6450 Metral Dr., Nanaimo, British Columbia V9T 2L8 Canada",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=62104&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$$,0.0,"$101 - $135",,,"Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant"
"Ramada Nanaimo","(800) 870-3911","315 Rosehill Street, Nanaimo, British Columbia V9S 1E3 Canada","(800) 870-3911",http://www.ramada.com/hotels/hotel-overview?hotel_id=15550&cid=whg_rac_ta_bizlist_propsite&wid=ps:addppc_bl_propsite&tel=8008703911&reg=appc-_-TABZLPP-_-15550-_-RACWCRMA,N/A,$$,2.5,"$117 - $145",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Wheelchair access"
"BEST WESTERN  Dorchester Hotel",800-568-8520,"70 Church Street, Nanaimo, British Columbia V9R 5H4 Canada",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=62076&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$$,3.0,"$108 - $143",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Suites"
"Days Inn Nanaimo Harbourview","+1 877-754-8171","809 Island Hwy South, Nanaimo, British Columbia V9R 5K1 Canada","+1 877-754-8171",http://www.nanaimohotel.com,N/A,$,2.5,"$79 - $129",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Howard Johnson Nanaimo Harbourside",800-330-8713,"1 Terminal Avenue, Nanaimo, British Columbia V9R 5R4 Canada",800-330-8713,http://www.hojo.com/hotels/hotel-overview?hotel_id=11926&cid=whg_hjcan_ta_bizlist_propsite&wid=ps:addppc_bl&tel=18003308713&reg=appc-_-TABZLPP-_-11926-_-HJCAN,N/A,$,2.0,"$71 - $90",,,"Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Shuttle Bus service,Swimming Pool,Wheelchair access"
"BEST WESTERN Hotel Crystal",800-568-8520,"5 Rue Chanzy, 54000 Nancy France",800-568-8520,http://m.bestwestern.com/mt/http://book.bestwestern.com/bestwestern/productInfo.do?iata=00170540&sob=A235&cm_mmc=TripAdvisor-_-France-_-Mobile-_-BusListing&propertyCode=93449&language=en_US,N/A,$$,3.0,"$82 - $200",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Suites"
"Suite Novotel Nancy Centre","+33 3 83 32 28 80","Allee du Chanoine Drioton Stanislas Meurthe Jardins d'eau, 54000 Nancy France","+33 3 83 32 28 80",http://logp3.xiti.com/gopc.url?xts=201912&xtor=adc-5009-[Tripadvisor]-[FR]-[0]-[0]-[0]&url=http://www.accorhotels.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=5946&merchantid=PAR-FR&sourceid=Trip-0394-BusList,H5946@accor.com,$$,4.0,"$103 - $184",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Suites,Wheelchair access"
"Coeur de City Hotel Nancy Stanislas","33 (0)3 83 32 28 53","61 rue Pierre Semard, 54000 Nancy France","33 (0)3 83 32 28 53",http://www.hotel-nancy-stanislas.com,nancy@coeurdecity.com,$$,3.0,"$73 - $144",,,"Beverage Selection,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly )"
"Campanile Nancy Est-Essey","+33 1 73 21 98 00","Pole d'Activite de la Porte Verte Essey, 54270 Nancy France","+33 1 73 21 98 00",http://webbooking.louvre-hotels.fr/book/switch.aspx?sr=TALHFR2013&target=http://www.campanile.com/fr/hotels/campanile-nancy-est-essey?utm_source%3dTripAdvisor%26utm_medium%3dBusinessListing%26utm_campaign%3dBusinessListing2013,N/A,$,3.0,"$62 - $96",,,"Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Wheelchair access"
"Park Inn by Radisson Nancy","+33 3 83 39 75 75","11 rue Raymond Poincare, 54000 Nancy France","+33 3 83 39 75 75",http://ad.doubleclick.net/clk;276985977;104391796;j,N/A,$$,3.0,"$117 - $208",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Wheelchair access"
"The Legendha Sukhothai Resort","+66 2 642 5497","214 Moo 3 Mueang Kao, Sukhothai 64210 Thailand","+66 2 642 5497",http://www.legendhasukhothai.com,info@legendhasukhothai.com,$$,4.0,"$48 - $136",,,"Bar / Lounge,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Wheelchair access,Airport Transportation"
"InterContinental One Thousand Island Lake Resort",877-859-5095,"Qiandaohu Country Club Pingsha, Chun'an County 311700 China",877-859-5095,http://www.intercontinental.com/redirect?path=hd&brandCode=ic&hotelCode=hghhb&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-IC_HGHHB&_PMID=99618083,N/A,$$$$,4.5,"$118 - $680",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Hilton Hangzhou Qiandao Lake China","+86 571 6508 6666","No.600 Huanhu North Road, Chun'an County 311700 China","+86 571 6508 6666",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidHGHLRHI?http://www3.hilton.com/en/hotels/int/HGHLRHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,QiandaoLake.info@Hilton.com,$$$$,4.5,"$111 - $543",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
